Data,GŁOGÓW (151160060) Stan wody [cm],RACIBÓRZ-MIEDONIA (150180060) Stan wody [cm],BARDO ŚLĄSKIE (250160410) Suma opadów [mm],BIERUTÓW (251170270) Suma opadów [mm],BOLESŁAWÓW (250160610) Suma opadów [mm],BOLKÓW (250160030) Suma opadów [mm],BORÓW (250160070) Suma opadów [mm],BRZEG (250170050) Suma opadów [mm],BRZEG DOLNY (251160230) Suma opadów [mm],CHWAŁKOWICE (251160170) Suma opadów [mm],CIESZYN (249180130) Suma opadów [mm],CIESZYN (249180550) Suma opadów [mm],DŁUGOPOLE-ZDRÓJ (250160590) Suma opadów [mm],DOBROGOSZCZ (250170110) Suma opadów [mm],DZIERŻONIÓW (250160260) Suma opadów [mm],DZIEWIĘTLICE (250170290) Suma opadów [mm],GŁOGÓW (251160080) Suma opadów [mm],GŁUBCZYCE (250170390) Suma opadów [mm],GŁUCHOŁAZY (250170330) Suma opadów [mm],GOŚCIEJOWICE (250170760) Suma opadów [mm],GRABOWNICA (251170150) Suma opadów [mm],ISTEBNA-STECÓWKA (249180280) Suma opadów [mm],ISTEBNA-WIEŚ (249180290) Suma opadów [mm],JARNOŁTÓWEK (250170340) Suma opadów [mm],JAWOR (251160290) Suma opadów [mm],JEDLINA-ZDRÓJ (250160220) Suma opadów [mm],JELCZ-LASKOWICE (251170320) Suma opadów [mm],KACZORÓW (250150110) Suma opadów [mm],KAMIENICA (250160620) Suma opadów [mm],KĄTY WROCŁAWSKIE (251160310) Suma opadów [mm],KŁODZKO (350160520) Suma opadów [mm],KOPICE (250170730) Suma opadów [mm],KORFANTÓW II (250170750) Suma opadów [mm],KRUPSKI MŁYN (250180190) Suma opadów [mm],KUDOWA-ZDRÓJ (250160450) Suma opadów [mm],LĄDEK-ZDRÓJ (250160520) Suma opadów [mm],LEGNICA (351160415) Suma opadów [mm],LESZNO (351160418) Suma opadów [mm],LEWIN KŁODZKI (250160470) Suma opadów [mm],LIGOTA GÓRNA (250180230) Suma opadów [mm],LUBACHÓW (250160170) Suma opadów [mm],LUBIN (251160190) Suma opadów [mm],LUBOMIN (250160120) Suma opadów [mm],ŁABĘDY (250180330) Suma opadów [mm],ŁANY (251170420) Suma opadów [mm],MIĘDZYGÓRZE (250160630) Suma opadów [mm],MIĘDZYLESIE (250160650) Suma opadów [mm],MILICZ (251170140) Suma opadów [mm],MŁOTY (250160540) Suma opadów [mm],NAMYSŁÓW (251170290) Suma opadów [mm],NYSA (250170230) Suma opadów [mm],OBORNIKI ŚLĄSKIE (251160220) Suma opadów [mm],ODOLANÓW (251170130) Suma opadów [mm],OŁDRZYCHOWICE KŁODZKIE (250160510) Suma opadów [mm],OPOLE (350170530) Suma opadów [mm],OSETNO (251160110) Suma opadów [mm],OSTROSZOWICE (250160320) Suma opadów [mm],OSTRZESZÓW II (251170430) Suma opadów [mm],OTMUCHÓW (250170250) Suma opadów [mm],PACZKÓW (250170220) Suma opadów [mm],POLANICA-ZDRÓJ (250160490) Suma opadów [mm],POLKOWICE DOLNE (251160150) Suma opadów [mm],PRUDNIK (250170530) Suma opadów [mm],PRZEWORNO (250170120) Suma opadów [mm],PSZENNO (250160090) Suma opadów [mm],RACIBÓRZ (350180540) Suma opadów [mm],RACŁAWICE ŚLĄSKIE (250170540) Suma opadów [mm],ROŻNÓW (251180230) Suma opadów [mm],RUDNA (251160140) Suma opadów [mm],RYBNIK (250180510) Suma opadów [mm],SŁOSZÓW (250160480) Suma opadów [mm],SMOLICE (251170090) Suma opadów [mm],SREBRNA GÓRA (250160350) Suma opadów [mm],STARE OLESNO (250180030) Suma opadów [mm],STRONIE ŚLĄSKIE (250160560) Suma opadów [mm],STRZELIN (250170090) Suma opadów [mm],SUKOWICE (250180380) Suma opadów [mm],SZALEJÓW GÓRNY (250160840) Suma opadów [mm],SZCZAWNO-ZDRÓJ (250160130) Suma opadów [mm],ŚWIERZAWA (251150360) Suma opadów [mm],TARNÓW (250160360) Suma opadów [mm],TRZEBNICA (251170210) Suma opadów [mm],TWARDOCICE (251150280) Suma opadów [mm],WALIM (250160270) Suma opadów [mm],WROCŁAW-STRACHOWICE (351160424) Suma opadów [mm],ZIELENIEC (250160530) Suma opadów [mm],ZIELINA (250170280) Suma opadów [mm],ŹRÓDŁA (251160370) Suma opadów [mm],średnia Suma opadów [mm],mediana Suma opadów [mm],std Suma opadów [mm],min Suma opadów [mm],max Suma opadów [mm]
2020-10-03,365.0,494.0,,1.1,0.8,0.4,0.0,1.6,,,,15.2,,,,,,6.2,3.4,1.8,,19.8,,4.8,,,2.6,3.5,2.0,,0.0,2.8,0.8,3.3,,0.3,0.0,0.0,,8.5,0.0,,0.6,,1.4,1.7,0.0,,,2.7,0.6,0.1,,0.0,4.2,,,,0.3,,,0.1,1.1,0.8,,10.0,2.8,5.6,,8.0,,0.0,,5.3,0.5,0.7,,,0.4,11.0,0.0,,4.0,0.2,0.1,0.3,4.2,,2.8,1.1,3.9650274963511167,3.9314545548531004,3.898533815468069
2020-10-04,399.0,427.0,3.0,9.2,16.8,5.0,1.2,12.8,2.5,3.8,,6.9,4.4,,2.0,2.5,,5.0,2.3,9.0,4.1,1.8,,6.6,8.7,4.7,6.2,13.1,15.1,1.8,2.0,5.8,9.2,4.9,11.5,4.6,9.1,2.0,10.1,8.3,1.3,4.6,10.5,,6.1,13.0,9.2,2.7,3.4,9.5,3.5,0.7,3.5,5.0,4.6,4.2,,,3.6,4.2,,9.0,6.2,4.8,0.9,0.4,12.5,7.2,11.0,0.7,11.2,4.9,3.1,11.7,9.3,4.0,,2.9,8.6,2.6,3.2,,6.0,3.0,0.7,10.3,5.7,4.9,5.9263157894736835,4.9,3.7773198571804865,3.7607133259057903,3.7443833769517436
2020-10-05,424.0,437.0,4.6,3.7,7.2,2.0,4.0,4.5,4.9,4.7,,1.8,8.2,,1.8,0.5,,1.4,0.0,3.0,7.1,1.6,,0.2,2.5,4.6,6.0,3.2,9.9,3.9,4.4,3.3,2.3,6.4,13.0,2.6,3.6,1.6,14.0,2.8,2.2,2.6,2.2,,3.5,4.3,6.1,5.3,8.4,5.3,2.0,5.7,4.8,5.5,1.5,2.1,,,1.8,2.2,,0.6,,6.7,5.1,1.8,0.4,3.8,3.0,3.4,10.4,4.2,6.2,4.6,2.4,4.9,,4.1,2.6,2.2,2.3,,3.0,4.8,2.6,16.1,1.1,4.4,4.153333333333334,3.6500000000000004,2.9662946958584384,2.9499998658392963,2.9340422130189086
2020-10-06,426.0,379.0,1.3,1.0,2.4,0.5,0.0,0.0,0.7,0.6,,0.0,1.6,,,0.0,,,,,0.8,,,,,1.0,0.3,0.1,4.3,0.2,0.2,,,,1.7,0.3,1.0,1.9,3.2,0.2,0.1,2.7,,,0.6,1.9,2.8,0.6,2.7,0.6,,1.1,0.6,0.0,0.0,1.6,,,0.0,0.0,,1.8,,,,0.0,,,3.0,,4.5,0.3,0.9,,0.9,,,1.3,0.1,0.5,1.8,,1.4,0.5,0.4,6.5,,,1.1574074074074074,0.7,1.3032652871260415,1.2917376878295488,1.280488093785026
2020-10-07,414.0,341.0,0.0,0.2,0.1,0.4,,,0.1,0.0,,,0.1,,,,,,,,,,,,,0.6,,1.1,0.3,0.5,0.0,,,,0.8,0.0,0.9,0.0,0.8,,0.0,0.5,,,,0.2,0.0,,0.2,,,,,0.0,0.0,,,,0.0,,,1.1,,,,0.0,,,0.2,,0.4,0.0,,,0.0,,,0.1,0.5,0.2,0.0,,1.4,0.0,0.0,2.0,,,0.32564102564102565,0.15000000000000002,0.4506788299564141,0.4455958528740527,0.4406467245267054
2020-10-08,411.0,301.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,0.0,0.4,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,0.0,0.2,,,,0.0,,,,,0.0,,,,0.0,0.4,,,0.06666666666666667,0.0,0.13636264606493256,0.13342431154765466,0.1305619399902878
2020-10-09,400.0,267.0,,0.1,0.0,0.0,,,,0.2,,,0.0,,,,,,,,0.1,,,,,,0.2,,0.0,0.0,0.0,,,,,,0.0,0.1,,,,1.1,0.7,,0.0,,,,0.4,0.0,,,0.2,0.0,0.0,0.2,,,,,,0.7,,,0.1,0.0,,,0.5,,,0.0,,,,,,,,0.1,0.0,,0.4,0.0,0.0,1.3,,,0.2,0.1,0.3204970515797318,0.3164373154052589,0.3124811457703188
2020-10-10,382.0,247.0,3.5,0.1,1.8,3.7,1.9,0.3,4.0,3.1,,5.7,1.6,,2.6,3.2,,6.2,12.7,2.0,1.7,8.1,,5.9,3.3,4.2,0.7,5.8,1.0,5.4,2.0,0.2,2.6,5.4,1.9,0.4,3.5,4.3,4.5,9.0,6.5,4.2,4.4,,1.4,1.0,0.9,4.4,3.1,,0.2,3.4,1.6,2.2,1.7,3.0,,,0.6,0.3,,5.6,6.5,1.6,7.6,6.0,13.6,1.1,3.2,3.2,2.1,1.7,2.5,9.1,0.5,2.0,,2.8,3.9,5.8,3.5,,6.0,3.5,4.3,2.2,3.9,5.4,3.583999999999999,3.2,2.63655062980276,2.6215470515525237,2.606858863691042
2020-10-11,364.0,241.0,13.5,8.7,19.2,0.4,15.0,5.3,2.8,,,13.7,14.6,,12.0,17.1,,15.4,24.4,12.2,9.7,9.3,,22.8,0.2,7.3,11.5,,17.8,6.0,13.6,11.4,14.4,4.5,5.8,21.2,0.0,0.0,10.0,12.0,7.5,,4.1,,11.7,18.9,18.0,4.4,23.2,4.3,13.9,3.9,8.0,11.0,8.4,,,,14.3,15.3,,,14.6,13.1,8.5,15.2,15.9,4.1,,10.4,10.7,1.2,14.6,6.2,15.0,13.6,,16.6,5.0,,15.2,,0.1,10.0,5.4,11.9,11.1,3.7,10.73623188405797,11.25,5.872477768921071,5.859164810034111,5.845581171048311
2020-10-12,349.0,323.0,3.1,4.7,4.3,,2.7,5.9,1.1,0.0,,24.2,1.6,,3.2,3.5,,7.9,6.2,6.5,9.6,25.8,,6.1,,2.1,4.8,,3.3,2.0,2.5,4.2,6.8,13.3,2.0,2.9,0.6,0.0,1.2,12.1,2.1,,0.5,,2.8,1.9,0.8,2.5,2.2,5.5,5.3,1.4,5.1,1.6,7.6,,,,3.9,3.1,,0.2,7.6,3.2,2.5,12.7,7.3,7.7,,19.5,1.6,0.6,2.2,10.3,2.2,3.8,,2.3,0.6,,2.5,,,2.0,2.2,1.1,5.9,2.2,4.716176470588234,3.1,4.970648512210375,4.935126098034126,4.900328804554464
2020-10-13,347.0,570.0,32.4,42.7,57.2,50.8,45.9,48.1,39.2,46.7,,45.1,33.1,,42.2,35.3,,49.7,63.4,49.5,51.5,38.7,,60.9,58.5,63.9,55.5,62.1,63.1,50.4,26.9,48.8,42.6,40.4,7.9,88.9,43.3,51.4,19.3,46.0,61.1,45.7,58.2,,44.7,61.7,28.2,45.0,53.2,50.0,36.5,50.0,36.2,51.0,46.2,45.0,,,33.3,38.5,,42.9,54.0,49.1,47.4,40.9,45.8,47.8,55.5,40.0,29.2,38.8,43.3,52.2,50.8,46.1,,22.3,62.0,81.6,27.6,,60.7,71.8,48.9,32.1,42.1,43.2,46.86842105263158,46.2,12.738165003323141,13.225672839476651,13.65591957877492
2020-10-14,375.0,691.0,12.6,1.7,14.7,15.7,6.7,5.9,7.1,6.2,,12.6,8.8,,11.5,10.0,,12.4,17.5,5.3,2.4,7.5,,16.3,12.5,21.3,4.0,19.1,17.6,7.4,6.1,4.6,8.8,4.9,6.4,23.5,6.9,5.5,19.6,10.5,22.1,7.3,23.9,,5.1,42.0,11.9,3.2,14.8,1.9,9.6,5.9,4.7,10.2,3.0,5.9,,,7.7,10.9,,8.7,13.5,10.8,9.6,11.5,15.1,2.3,8.2,7.6,11.3,1.8,14.3,1.5,9.6,8.1,,5.2,20.9,24.4,10.5,,11.4,27.8,5.6,14.3,7.6,10.9,10.739473684210525,9.6,6.916161510536816,6.8850320117556025,6.854438294247032
2020-10-15,426.0,671.0,0.1,0.2,0.4,,0.0,,0.2,0.6,,2.1,0.6,,,,,,,,0.2,2.3,,,0.8,0.5,0.2,0.5,0.1,,0.3,,,0.3,0.2,,0.0,1.7,0.6,,0.3,0.4,0.4,,,0.9,0.5,0.2,0.4,,,,0.2,0.3,0.0,0.2,,,0.3,0.1,,0.4,,,0.0,0.0,,0.4,0.3,,,0.0,,,0.0,,,0.3,0.6,0.3,0.1,,2.1,0.6,0.2,0.5,,,0.4469387755102041,0.3,0.520830269225211,0.5158086960954755,0.5109161174119561
2020-10-16,457.0,662.0,9.5,3.0,10.7,2.8,3.4,6.7,2.3,0.8,,18.1,7.2,,7.2,7.7,,7.2,6.2,3.5,3.8,13.8,,8.0,7.5,6.2,4.0,6.4,10.9,2.0,9.8,3.9,3.9,3.2,7.5,14.5,0.0,2.2,14.3,4.2,7.0,1.0,4.4,,2.1,12.0,3.5,,19.1,14.6,4.9,1.9,0.6,8.1,5.0,0.4,,,5.8,7.0,,0.7,5.2,7.4,4.6,7.1,4.5,6.5,0.9,10.3,15.4,0.5,25.8,6.2,8.2,13.0,,14.8,5.0,2.1,11.8,,1.2,14.6,0.9,14.0,5.1,1.4,6.760000000000001,6.2,5.079641418230134,5.050103324339771,5.021190258931352
2020-10-17,482.0,640.0,5.7,3.2,10.4,2.3,2.3,,3.6,2.2,,7.5,3.9,,5.8,5.2,,7.8,12.0,7.0,1.9,9.3,,11.9,0.7,6.1,3.6,3.7,9.4,2.4,4.5,6.1,8.0,7.3,1.2,6.6,0.9,0.0,2.0,7.8,4.5,0.3,6.3,,3.2,9.7,3.7,2.5,2.8,3.9,7.6,2.9,2.6,7.2,5.8,0.4,,,5.7,5.8,,0.3,10.0,6.5,5.2,4.5,8.2,3.8,0.2,5.4,2.0,3.2,3.9,4.9,9.1,3.9,,3.4,3.8,2.7,3.4,,4.3,11.4,2.0,4.2,7.6,2.6,4.849333333333334,4.25,2.9041304572568305,2.8935384189754783,2.8830611585981782
2020-10-18,504.0,646.0,0.2,1.5,0.3,1.3,0.3,,3.0,1.8,,0.2,,,0.8,,,0.2,0.0,0.7,2.6,,,,0.6,1.9,1.2,0.3,,0.1,0.0,0.5,0.3,0.6,,0.1,0.2,0.0,,0.1,0.8,0.5,1.8,,0.8,0.5,0.2,2.0,0.2,1.5,0.3,3.4,1.2,0.0,0.0,1.5,,,0.2,0.1,,1.9,,0.8,1.1,0.0,0.3,1.5,3.0,0.2,0.0,0.0,0.8,1.4,0.1,0.4,,,1.1,1.2,0.2,,1.3,1.2,0.5,0.8,0.2,,0.7969230769230768,0.5,0.8028946877868787,0.7968814093278392,0.7910004498019884
2020-10-19,523.0,654.0,,0.7,,0.0,0.1,,0.9,0.1,,,,,,,,,,,0.4,,,,,0.3,0.1,,,,0.0,0.3,,0.2,0.3,0.1,0.0,0.0,,,,0.2,,,0.3,0.2,0.1,0.4,,0.2,,0.2,,0.0,0.0,,,,,,,0.3,,,0.3,0.0,,0.4,,,0.4,0.0,,0.3,,0.0,,,0.1,,0.0,,0.0,0.3,1.3,0.8,,,0.24473684210526317,0.2,0.2762337693961108,0.2728065493346506,0.26949471609370645
2020-10-20,536.0,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2020-10-21,545.0,536.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2020-10-22,554.0,399.0,,0.5,,,0.3,,,,,,,,,,,,1.2,,0.1,,,1.0,,,0.5,,0.1,0.0,0.0,1.4,0.3,,,,0.0,0.0,,,0.0,,0.3,,0.1,,0.0,,,0.6,1.0,0.0,0.1,,0.0,0.1,,,0.7,,,,,1.2,,0.0,,,,,,0.0,0.0,,,0.8,,,0.1,,0.0,,0.1,0.1,0.0,,0.4,,0.3142857142857143,0.1,0.40577547408390896,0.40056544745146205,0.3955195080717132
2020-10-23,557.0,355.0,0.0,3.2,0.9,2.5,3.3,,0.8,0.9,,,0.3,,1.4,0.0,,0.5,1.1,2.3,0.8,,,0.7,0.5,3.1,2.5,4.9,1.1,2.5,0.0,2.4,1.4,0.9,1.5,0.4,0.9,2.9,1.9,0.5,4.0,0.5,5.9,,2.6,0.7,1.1,0.6,2.4,2.3,2.2,0.5,4.6,,1.0,1.6,,,2.8,0.3,,1.6,,4.8,6.2,0.4,0.7,2.5,1.0,0.5,1.5,2.7,0.2,1.7,0.0,4.3,,0.2,4.9,3.8,0.2,,9.0,2.0,2.1,8.4,1.1,1.3,1.9760563380281693,1.45,1.8537583451198512,1.8410662011373848,1.8286423425941354
2020-10-24,557.0,315.0,,,,0.2,,,,0.1,,0.4,,,,,,0.0,,,,1.1,,,,,0.1,,,,0.1,,,,,,0.0,0.0,,0.2,,,,,,0.4,,,,,0.1,,,,0.1,0.2,,,,,,0.1,,,0.5,0.1,,,,,,0.0,,,0.0,,,,,,0.0,,0.1,,0.0,0.1,,,0.16956521739130437,0.1,0.235702973293524,0.23133600866045637,0.22715622657356013
2020-10-25,551.0,286.0,,,0.2,,,,0.2,,,,,,,0.1,,,,,,,,,,,,,0.1,,0.0,,,0.1,,,0.0,0.0,,,,,,,,0.2,,,,,,,0.0,,0.0,0.1,,,,0.2,,0.1,,,,0.0,,,,,,0.0,,,,,,,0.1,0.2,0.0,,0.1,,0.0,0.0,,,0.07727272727272728,0.1,0.07777653902532058,0.0761390063898539,0.07460178314033078
2020-10-26,528.0,270.0,0.0,0.1,0.0,0.4,,,,,,,,,0.5,,,,,,,,,0.1,,2.1,,,0.0,,0.0,0.6,,,0.3,,0.0,0.0,0.9,0.2,0.8,,1.0,,,0.3,,,,0.0,,0.0,,,0.0,,,,,,,0.1,,0.2,,0.0,,,,,0.9,0.0,0.6,,,,,,0.9,0.3,0.0,,0.6,2.7,0.0,1.4,,,0.44117647058823534,0.2,0.6103606265718328,0.6025179165519288,0.59491001558906
2020-10-27,498.0,253.0,1.9,0.3,2.6,1.1,0.0,0.5,,0.3,,0.0,0.5,,1.3,0.6,,1.0,0.7,0.3,0.0,,,1.2,,1.9,0.0,,2.2,0.3,1.4,0.4,1.3,,1.3,1.7,0.2,0.0,1.4,0.5,1.8,,0.8,,0.1,0.3,0.3,,0.4,1.2,0.5,0.1,0.3,2.3,1.6,0.1,,,0.5,0.6,,0.6,0.1,0.3,0.6,0.1,1.2,1.6,0.5,0.8,1.2,0.0,2.0,1.5,1.0,0.1,,0.3,1.3,,1.3,,0.6,2.1,0.0,2.0,1.5,,0.8432835820895522,0.6,0.6894457144103276,0.6846672487880388,0.6800014687134712
2020-10-28,472.0,243.0,,,,0.0,,,,,,,,,,,,,,,,,,0.1,,,0.1,,,,0.0,,,,,,0.1,0.0,0.2,,,,,,,0.1,,,,,,,,,0.0,,,,,,,0.2,,,,0.0,,,,0.0,0.2,0.0,,,,,,,,0.7,0.0,,0.0,0.0,0.0,1.0,,,0.135,0.0,0.24908371043726402,0.24464455399916948,0.24032894050678022
2020-10-29,454.0,235.0,3.4,1.4,9.2,2.4,2.2,3.0,,3.1,,6.6,8.1,,4.8,3.4,,3.5,4.7,7.0,1.8,3.9,,4.3,1.3,4.3,1.2,4.6,14.0,0.3,3.0,5.1,7.7,6.0,4.6,4.0,0.8,0.5,6.0,9.9,3.3,2.7,2.8,,1.4,6.5,8.0,1.8,8.2,1.7,4.6,2.0,0.2,3.6,5.9,0.5,,,4.2,5.3,,0.8,4.7,6.8,3.0,6.3,5.9,2.8,2.5,8.7,6.4,1.0,5.7,3.5,4.5,3.4,,3.4,2.3,1.6,3.5,,3.1,6.4,0.2,16.6,5.8,,4.293243243243244,3.6,2.93925361118174,2.9238719486022133,2.9087999428434337
2020-10-30,439.0,234.0,5.3,13.4,12.8,13.1,11.2,13.4,12.0,12.4,,16.0,3.6,,7.8,5.2,,5.4,8.4,10.7,13.8,39.4,,8.0,12.8,9.2,13.0,18.3,24.9,15.8,4.6,9.5,7.3,10.2,6.5,11.1,12.0,10.7,7.4,11.3,11.2,16.8,15.6,,15.7,17.3,7.3,12.0,6.4,11.1,5.9,15.8,14.7,7.4,9.3,14.1,,,6.3,6.5,,13.7,6.1,11.5,10.9,6.2,8.3,10.0,13.4,13.8,12.9,11.0,9.5,12.0,10.7,9.4,,5.0,8.4,15.6,6.7,,16.3,10.3,11.6,19.0,7.8,15.1,11.382894736842104,11.1,5.060961828625155,5.078413881373935,5.093875671362332
2020-10-31,410.0,263.0,3.9,0.1,3.8,3.0,0.5,0.0,0.3,0.3,,,3.2,,4.8,2.1,,1.2,3.3,0.3,0.1,,,4.3,4.1,2.5,0.1,6.2,5.5,0.9,1.0,0.7,0.6,,0.4,2.5,2.2,0.2,3.2,,3.2,1.4,2.4,,0.3,6.0,2.4,0.1,11.1,,2.9,0.5,,1.9,0.1,0.1,,,1.6,1.7,,0.3,2.5,0.9,3.5,0.2,0.9,,0.8,,0.8,0.0,3.8,,2.0,2.2,,1.7,2.7,2.6,2.7,,3.7,6.1,0.3,0.9,0.3,0.3,2.0328358208955226,1.7,1.9877453062638846,1.9732946540509189,1.9591595272338014
2020-11-01,417.0,280.0,3.4,2.2,3.4,1.3,2.6,2.2,2.8,2.9,,1.5,3.6,,5.2,4.0,,3.5,2.4,0.9,2.0,1.3,,3.0,2.6,3.2,2.5,1.3,4.7,3.9,4.7,2.9,2.3,0.8,3.5,5.3,2.0,2.7,4.3,1.1,4.4,1.6,2.7,,2.9,7.4,2.9,1.5,2.4,1.7,2.5,2.2,1.6,5.1,1.7,3.0,,0.9,3.0,3.8,,0.8,0.3,1.9,3.6,2.6,2.6,1.2,1.5,1.5,4.0,2.2,3.6,0.4,3.4,2.3,,4.0,1.8,0.8,3.4,,0.8,6.3,3.7,8.4,2.4,3.0,2.7766233766233768,2.6,1.482758703208358,1.4804043858222862,1.477958411492423
2020-11-02,427.0,263.0,2.2,1.4,3.5,1.3,0.8,0.8,1.7,2.9,,1.6,3.4,,3.0,2.7,,1.2,1.5,0.3,2.2,2.5,,1.8,1.2,1.7,1.4,2.1,3.2,0.9,3.4,0.4,0.6,1.6,3.6,1.3,0.6,3.1,4.1,0.7,2.0,2.1,1.6,,0.9,6.7,3.3,2.8,2.2,1.4,0.7,1.8,2.9,2.2,0.6,3.2,,2.7,1.3,3.0,,1.6,1.4,0.6,1.4,1.8,0.5,3.1,2.5,0.9,4.0,1.6,3.6,2.6,1.8,0.4,,3.2,1.6,1.3,5.7,,1.8,2.4,1.0,10.0,0.7,1.0,2.1116883116883116,1.8,1.4840839373477697,1.4763086406297197,1.4686882431295327
2020-11-03,422.0,267.0,11.4,3.0,18.3,8.2,11.0,8.1,7.7,4.2,,8.7,15.3,,11.8,15.4,,19.0,17.7,3.6,8.0,2.7,,23.1,5.5,9.5,5.5,4.6,20.1,10.8,9.8,11.9,14.8,16.9,8.5,15.0,4.9,0.4,10.8,22.3,9.5,1.5,9.8,,10.9,18.5,19.2,8.0,11.1,5.9,13.2,8.3,6.4,13.0,11.8,1.2,,5.2,13.3,14.2,,0.3,18.5,11.1,10.2,10.7,15.3,6.6,,9.2,9.0,4.8,10.8,10.0,16.3,8.9,,11.0,9.8,4.9,8.9,,2.8,10.3,9.2,11.0,17.6,10.3,10.355263157894735,10.2,5.110254132910409,5.111541703708268,5.1119400479333
2020-11-04,423.0,303.0,0.1,1.4,0.5,0.5,,1.4,0.6,0.1,,8.4,0.5,,0.2,0.0,,2.0,0.4,,0.3,12.5,,0.8,0.3,0.2,0.8,,0.2,0.1,0.1,0.3,0.4,2.4,0.2,0.3,0.0,0.0,0.6,2.5,0.1,,0.6,,0.2,0.4,0.2,0.1,0.7,1.2,0.1,1.1,,0.3,1.0,0.1,,3.2,0.2,0.2,,,1.1,0.9,0.2,2.9,3.6,1.6,,4.6,0.6,0.2,0.3,0.6,0.4,0.2,,0.3,0.4,,0.2,,,0.8,0.1,0.5,0.7,,1.0149253731343284,0.4,1.905092739945298,1.8942878418733213,1.8835760362972958
2020-11-05,414.0,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.1,0.0,,,,,,,0.2,,0.0,,,,0.0,,,,0.025000000000000005,0.0,0.0575662542326112,0.056176853626909426,0.0548110346806209
2020-11-06,419.0,331.0,,,,,,0.3,,0.2,,,,,,,,,,,,,,,,,0.6,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.5,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.12307692307692308,0.0,0.19950205694214693,0.19389509686383383,0.18858792928013263
2020-11-07,438.0,308.0,,,,,,0.0,,0.3,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,0.1,0.0,,,,,,,,,,,,,,,,,0.0,,,0.4,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.07692307692307691,0.0,0.12206544073999302,0.11859420727656965,0.11531550329902587
2020-11-08,449.0,295.0,,,,,0.1,,,0.2,,,,,0.1,,,,,1.3,,,,,,,,,,0.1,0.1,,0.2,,,,0.1,0.0,,,,,,,,0.2,,,,,,,,,0.1,,,0.0,,,,,,,0.1,0.0,,,,,,0.0,,,,,,,,,0.0,,0.3,,0.0,,,,0.1611111111111111,0.1,0.2815675685275627,0.2757584446314379,0.2701666195646579
2020-11-09,438.0,263.0,0.0,,,,0.2,,0.4,0.2,,,0.1,,0.4,0.1,,0.2,0.2,,,,,0.1,,,,,,0.1,0.3,,0.1,,,,0.0,0.0,,,,,,,0.2,0.2,0.4,,,,0.1,0.1,,0.3,0.1,0.1,,,0.3,0.3,,0.1,,0.6,0.0,0.0,,,,,,0.0,,,,0.1,,0.3,0.2,,0.2,,,,0.0,,,,0.17142857142857146,0.13571428571428573,0.13871129173613866,0.13692089532769006,0.13520876420974462
2020-11-10,425.0,248.0,,0.1,,,0.2,,,0.2,,,0.2,,0.1,0.0,,0.5,,0.2,,0.3,,,,,,,,0.1,0.0,0.0,,,,,0.0,0.0,,,,0.4,,,,0.1,,,,,0.9,,,,0.0,0.3,,0.0,,0.2,,0.3,,0.2,0.2,0.0,,,,0.3,0.5,0.0,0.1,,0.5,0.3,,,,,0.2,,0.2,,0.0,,,,0.19411764705882353,0.2,0.19264009153408393,0.1899458833949924,0.18736275819348577
2020-11-11,411.0,236.0,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,0.1,,0.0,0.2,,,0.1,0.0,0.20862360730226462,0.20360000657345687,0.1987132383752742
2020-11-12,397.0,228.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.4,,,,,,0.1,,,0.0,,,,,,0.0,0.0,0.4,,,,,,,0.3,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,0.1,0.0,,,0.0,,,,,,0.0,,,,0.0,0.6,,,0.09999999999999999,0.0,0.1745743121887939,0.1712046871908428,0.16794754557129996
